Series;Time;Value
2w;2019-05-28T14:24:00+05:30;47.6
2w;2019-05-28T14:25:00+05:30;47
2w;2019-05-28T14:26:00+05:30;46
2w;2019-05-28T14:27:00+05:30;46.6
2w;2019-05-28T14:28:00+05:30;46.6
2w;2019-05-28T14:29:00+05:30;47.8
2w;2019-05-28T14:30:00+05:30;49.2
2w;2019-05-28T14:31:00+05:30;47.8
2w;2019-05-28T14:32:00+05:30;46.4
2w;2019-05-28T14:33:00+05:30;47
2w;2019-05-28T14:34:00+05:30;49
2w;2019-05-28T14:35:00+05:30;48.2
2w;2019-05-28T14:36:00+05:30;50.4
2w;2019-05-28T14:37:00+05:30;56.4
2w;2019-05-28T14:38:00+05:30;56.8
2w;2019-05-28T14:39:00+05:30;58.4
2w;2019-05-28T14:40:00+05:30;61.6
2w;2019-05-28T14:41:00+05:30;64
2w;2019-05-28T14:42:00+05:30;60.2
2w;2019-05-28T14:43:00+05:30;61
2w;2019-05-28T14:44:00+05:30;58
2w;2019-05-28T14:45:00+05:30;54.4
2w;2019-05-28T14:46:00+05:30;51.6
2w;2019-05-28T14:47:00+05:30;54
2w;2019-05-28T14:48:00+05:30;55
2w;2019-05-28T14:49:00+05:30;56
2w;2019-05-28T14:50:00+05:30;58.4
2w;2019-05-28T14:51:00+05:30;58
2w;2019-05-28T14:52:00+05:30;56.8
2w;2019-05-28T14:53:00+05:30;54.6
2w;2019-05-28T14:54:00+05:30;54.2
2w;2019-05-28T14:55:00+05:30;55.4
2w;2019-05-28T14:56:00+05:30;55.2
2w;2019-05-28T14:57:00+05:30;53.8
2w;2019-05-28T14:58:00+05:30;52.6
2w;2019-05-28T14:59:00+05:30;54.2
2w;2019-05-28T15:00:00+05:30;54.6
2w;2019-05-28T15:01:00+05:30;55.8
2w;2019-05-28T15:02:00+05:30;56.4
2w;2019-05-28T15:03:00+05:30;56.6
2w;2019-05-28T15:04:00+05:30;54.8
2w;2019-05-28T15:05:00+05:30;51.2
2w;2019-05-28T15:06:00+05:30;51
2w;2019-05-28T15:07:00+05:30;50.8
2w;2019-05-28T15:08:00+05:30;52.4
2w;2019-05-28T15:09:00+05:30;54.2
2w;2019-05-28T15:10:00+05:30;58.8
2w;2019-05-28T15:11:00+05:30;58.8
2w;2019-05-28T15:12:00+05:30;60
2w;2019-05-28T15:13:00+05:30;59.8
2w;2019-05-28T15:14:00+05:30;61.8
2w;2019-05-28T15:15:00+05:30;60
2w;2019-05-28T15:16:00+05:30;59.6
2w;2019-05-28T15:17:00+05:30;60.2
2w;2019-05-28T15:18:00+05:30;60.6
2w;2019-05-28T15:19:00+05:30;60
2w;2019-05-28T15:20:00+05:30;59
2w;2019-05-28T15:21:00+05:30;61
2w;2019-05-28T15:22:00+05:30;57.4
2w;2019-05-28T15:23:00+05:30;56.2
2w;2019-05-28T15:24:00+05:30;55
2w;2019-05-28T15:25:00+05:30;53.4
2w;2019-05-28T15:26:00+05:30;54.8
2w;2019-05-28T15:27:00+05:30;60.4
2w;2019-05-28T15:28:00+05:30;60
2w;2019-05-28T15:29:00+05:30;58.4
2w;2019-05-28T15:30:00+05:30;61.2
2w;2019-05-28T15:31:00+05:30;57.6
2w;2019-05-28T15:32:00+05:30;55.4
2w;2019-05-28T15:33:00+05:30;55
2w;2019-05-28T15:34:00+05:30;55.6
2w;2019-05-28T15:35:00+05:30;56.2
2w;2019-05-28T15:36:00+05:30;57.4
2w;2019-05-28T15:37:00+05:30;56
2w;2019-05-28T15:38:00+05:30;58.2
2w;2019-05-28T15:39:00+05:30;57.8
2w;2019-05-28T15:40:00+05:30;56.6
2w;2019-05-28T15:41:00+05:30;55.8
2w;2019-05-28T15:42:00+05:30;58.2
2w;2019-05-28T15:43:00+05:30;57.6
2w;2019-05-28T15:44:00+05:30;55.8
2w;2019-05-28T15:45:00+05:30;53.8
2w;2019-05-28T15:46:00+05:30;57.2
2w;2019-05-28T15:47:00+05:30;53.4
2w;2019-05-28T15:48:00+05:30;54.2
2w;2019-05-28T15:49:00+05:30;57.6
2w;2019-05-28T15:50:00+05:30;57.4
2w;2019-05-28T15:51:00+05:30;56.8
2w;2019-05-28T15:52:00+05:30;58
2w;2019-05-28T15:53:00+05:30;57
2w;2019-05-28T15:54:00+05:30;55.8
2w;2019-05-28T15:55:00+05:30;57
2w;2019-05-28T15:56:00+05:30;55.2
2w;2019-05-28T15:57:00+05:30;54.2
2w;2019-05-28T15:58:00+05:30;57
2w;2019-05-28T15:59:00+05:30;59.2
2w;2019-05-28T16:00:00+05:30;59.4
2w;2019-05-28T16:01:00+05:30;58.8
2w;2019-05-28T16:02:00+05:30;62.4
2w;2019-05-28T16:03:00+05:30;62.2
2w;2019-05-28T16:04:00+05:30;59.6
2w;2019-05-28T16:05:00+05:30;59
2w;2019-05-28T16:06:00+05:30;58.4
2w;2019-05-28T16:07:00+05:30;55.8
2w;2019-05-28T16:08:00+05:30;52.4
2w;2019-05-28T16:09:00+05:30;50.4
2w;2019-05-28T16:10:00+05:30;50.4
2w;2019-05-28T16:11:00+05:30;51.4
2w;2019-05-28T16:12:00+05:30;49.6
2w;2019-05-28T16:13:00+05:30;50.8
2w;2019-05-28T16:14:00+05:30;55.2
2w;2019-05-28T16:15:00+05:30;58.6
2w;2019-05-28T16:16:00+05:30;63.6
2w;2019-05-28T16:17:00+05:30;69.2
2w;2019-05-28T16:18:00+05:30;73.4
2w;2019-05-28T16:19:00+05:30;72.6
2w;2019-05-28T16:20:00+05:30;73.6
2w;2019-05-28T16:21:00+05:30;68.2
2w;2019-05-28T16:22:00+05:30;68
2w;2019-05-28T16:23:00+05:30;61
2w;2019-05-28T16:24:00+05:30;57.2
2w;2019-05-28T16:25:00+05:30;50.8
2w;2019-05-28T16:26:00+05:30;54.2
2w;2019-05-28T16:27:00+05:30;54.6
2w;2019-05-28T16:28:00+05:30;54.4
2w;2019-05-28T16:29:00+05:30;55.6
2w;2019-05-28T16:30:00+05:30;56.8
2w;2019-05-28T16:31:00+05:30;51.6
2w;2019-05-28T16:32:00+05:30;49.8
2w;2019-05-28T16:33:00+05:30;53.4
2w;2019-05-28T16:34:00+05:30;53.8
2w;2019-05-28T16:35:00+05:30;53.8
2w;2019-05-28T16:36:00+05:30;55.6
2w;2019-05-28T16:37:00+05:30;54
2w;2019-05-28T16:38:00+05:30;53
2w;2019-05-28T16:39:00+05:30;53.8
2w;2019-05-28T16:40:00+05:30;54.8
2w;2019-05-28T16:41:00+05:30;58
2w;2019-05-28T16:42:00+05:30;57.6
2w;2019-05-28T16:43:00+05:30;56.6
2w;2019-05-28T16:44:00+05:30;53.6
2w;2019-05-28T16:45:00+05:30;53.6
2w;2019-05-28T16:46:00+05:30;51.2
2w;2019-05-28T16:47:00+05:30;50.8
2w;2019-05-28T16:48:00+05:30;49.6
2w;2019-05-28T16:49:00+05:30;51.6
2w;2019-05-28T16:50:00+05:30;51.2
2w;2019-05-28T16:51:00+05:30;50.8
2w;2019-05-28T16:52:00+05:30;54.4
2w;2019-05-28T16:53:00+05:30;57.4
2w;2019-05-28T16:54:00+05:30;58
2w;2019-05-28T16:55:00+05:30;57.6
2w;2019-05-28T16:56:00+05:30;56.4
2w;2019-05-28T16:57:00+05:30;51.6
2w;2019-05-28T16:58:00+05:30;53.4
2w;2019-05-28T16:59:00+05:30;54.4
2w;2019-05-28T17:00:00+05:30;53.8
2w;2019-05-28T17:01:00+05:30;54.4
2w;2019-05-28T17:02:00+05:30;54.6
2w;2019-05-28T17:03:00+05:30;54.4
2w;2019-05-28T17:04:00+05:30;53.2
2w;2019-05-28T17:05:00+05:30;53.2
2w;2019-05-28T17:06:00+05:30;54.4
2w;2019-05-28T17:07:00+05:30;55.4
2w;2019-05-28T17:08:00+05:30;53.2
2w;2019-05-28T17:09:00+05:30;55.2
2w;2019-05-28T17:10:00+05:30;56.2
2w;2019-05-28T17:11:00+05:30;55.4
2w;2019-05-28T17:12:00+05:30;59.6
2w;2019-05-28T17:13:00+05:30;57.6
2w;2019-05-28T17:14:00+05:30;56.2
2w;2019-05-28T17:15:00+05:30;56.2
2w;2019-05-28T17:16:00+05:30;59
2w;2019-05-28T17:17:00+05:30;56.8
2w;2019-05-28T17:18:00+05:30;61.2
2w;2019-05-28T17:19:00+05:30;59.6
2w;2019-05-28T17:20:00+05:30;59.2
2w;2019-05-28T17:21:00+05:30;58.8
2w;2019-05-28T17:22:00+05:30;57.4
2w;2019-05-28T17:23:00+05:30;52
2w;2019-05-28T17:24:00+05:30;54.6
2w;2019-05-28T17:25:00+05:30;56.6
2w;2019-05-28T17:26:00+05:30;57.2
2w;2019-05-28T17:27:00+05:30;55.2
2w;2019-05-28T17:28:00+05:30;57.2
2w;2019-05-28T17:29:00+05:30;58.4
2w;2019-05-28T17:30:00+05:30;56.4
2w;2019-05-28T17:31:00+05:30;54.6
2w;2019-05-28T17:32:00+05:30;57.4
2w;2019-05-28T17:33:00+05:30;58.2
2w;2019-05-28T17:34:00+05:30;55.6
2w;2019-05-28T17:35:00+05:30;55.6
2w;2019-05-28T17:36:00+05:30;52.4
2w;2019-05-28T17:37:00+05:30;53.2
2w;2019-05-28T17:38:00+05:30;52.4
2w;2019-05-28T17:39:00+05:30;50.4
2w;2019-05-28T17:40:00+05:30;51.8
2w;2019-05-28T17:41:00+05:30;55.6
2w;2019-05-28T17:42:00+05:30;56.6
2w;2019-05-28T17:43:00+05:30;60.6
2w;2019-05-28T17:44:00+05:30;63.4
2w;2019-05-28T17:45:00+05:30;66.4
2w;2019-05-28T17:46:00+05:30;64.2
2w;2019-05-28T17:47:00+05:30;64.4
2w;2019-05-28T17:48:00+05:30;58.4
2w;2019-05-28T17:49:00+05:30;58.4
2w;2019-05-28T17:50:00+05:30;56.2
2w;2019-05-28T17:51:00+05:30;57.6
2w;2019-05-28T17:52:00+05:30;56.6
2w;2019-05-28T17:53:00+05:30;58.8
2w;2019-05-28T17:54:00+05:30;61.8
2w;2019-05-28T17:55:00+05:30;61.4
2w;2019-05-28T17:56:00+05:30;59.8
2w;2019-05-28T17:57:00+05:30;59
2w;2019-05-28T17:58:00+05:30;59.2
2w;2019-05-28T17:59:00+05:30;54.4
2w;2019-05-28T18:00:00+05:30;52.2
2w;2019-05-28T18:01:00+05:30;54
2w;2019-05-28T18:02:00+05:30;49.2
2w;2019-05-28T18:03:00+05:30;50.8
2w;2019-05-28T18:04:00+05:30;53.8
2w;2019-05-28T18:05:00+05:30;54
2w;2019-05-28T18:06:00+05:30;51.6
2w;2019-05-28T18:07:00+05:30;54.2
2w;2019-05-28T18:08:00+05:30;53.8
2w;2019-05-28T18:09:00+05:30;51.2
2w;2019-05-28T18:10:00+05:30;49.2
2w;2019-05-28T18:11:00+05:30;51.4
2w;2019-05-28T18:12:00+05:30;51.6
2w;2019-05-28T18:13:00+05:30;51.8
2w;2019-05-28T18:14:00+05:30;49.4
2w;2019-05-28T18:15:00+05:30;52
2w;2019-05-28T18:16:00+05:30;54.4
2w;2019-05-28T18:17:00+05:30;54.6
2w;2019-05-28T18:18:00+05:30;53.8
2w;2019-05-28T18:19:00+05:30;56.4
2w;2019-05-28T18:20:00+05:30;55.2
2w;2019-05-28T18:21:00+05:30;52.4
2w;2019-05-28T18:22:00+05:30;52.2
2w;2019-05-28T18:23:00+05:30;51.4
2w;2019-05-28T18:24:00+05:30;54.8
2w;2019-05-28T18:25:00+05:30;56.8
2w;2019-05-28T18:26:00+05:30;55.8
2w;2019-05-28T18:27:00+05:30;57.6
2w;2019-05-28T18:28:00+05:30;58.2
2w;2019-05-28T18:29:00+05:30;55.6
2w;2019-05-28T18:30:00+05:30;56.8
2w;2019-05-28T18:31:00+05:30;59.6
2w;2019-05-28T18:32:00+05:30;60
2w;2019-05-28T18:33:00+05:30;59.6
2w;2019-05-28T18:34:00+05:30;61
2w;2019-05-28T18:35:00+05:30;61.4
2w;2019-05-28T18:36:00+05:30;60.6
2w;2019-05-28T18:37:00+05:30;60
2w;2019-05-28T18:38:00+05:30;60.4
2w;2019-05-28T18:39:00+05:30;58
2w;2019-05-28T18:40:00+05:30;55.6
2w;2019-05-28T18:41:00+05:30;56.2
2w;2019-05-28T18:42:00+05:30;55.2
2w;2019-05-28T18:43:00+05:30;57.2
2w;2019-05-28T18:44:00+05:30;58.2
2w;2019-05-28T18:45:00+05:30;59.4
2w;2019-05-28T18:46:00+05:30;56.6
2w;2019-05-28T18:47:00+05:30;58.4
2w;2019-05-28T18:48:00+05:30;55
2w;2019-05-28T18:49:00+05:30;55.4
2w;2019-05-28T18:50:00+05:30;55.6
2w;2019-05-28T18:51:00+05:30;58.6
2w;2019-05-28T18:52:00+05:30;59.2
2w;2019-05-28T18:53:00+05:30;59.6
2w;2019-05-28T18:54:00+05:30;60
2w;2019-05-28T18:55:00+05:30;63.2
2w;2019-05-28T18:56:00+05:30;62.6
2w;2019-05-28T18:57:00+05:30;60.2
2w;2019-05-28T18:58:00+05:30;63.2
2w;2019-05-28T18:59:00+05:30;64.6
2w;2019-05-28T19:00:00+05:30;60.4
2w;2019-05-28T19:01:00+05:30;58.2
2w;2019-05-28T19:02:00+05:30;58.4
2w;2019-05-28T19:03:00+05:30;55.6
2w;2019-05-28T19:04:00+05:30;53.6
2w;2019-05-28T19:05:00+05:30;55
2w;2019-05-28T19:06:00+05:30;55.8
2w;2019-05-28T19:07:00+05:30;55.8
2w;2019-05-28T19:08:00+05:30;59.6
2w;2019-05-28T19:09:00+05:30;59.6
2w;2019-05-28T19:10:00+05:30;57.8
2w;2019-05-28T19:11:00+05:30;55.6
2w;2019-05-28T19:12:00+05:30;56.6
2w;2019-05-28T19:13:00+05:30;53.2
2w;2019-05-28T19:14:00+05:30;55.6
2w;2019-05-28T19:15:00+05:30;58.6
2w;2019-05-28T19:16:00+05:30;61.6
2w;2019-05-28T19:17:00+05:30;63
2w;2019-05-28T19:18:00+05:30;62.6
2w;2019-05-28T19:19:00+05:30;60
2w;2019-05-28T19:20:00+05:30;57.4
2w;2019-05-28T19:21:00+05:30;55
2w;2019-05-28T19:22:00+05:30;52
2w;2019-05-28T19:23:00+05:30;56.2
2w;2019-05-28T19:24:00+05:30;56.6
2w;2019-05-28T19:25:00+05:30;56.8
2w;2019-05-28T19:26:00+05:30;55.8
2w;2019-05-28T19:27:00+05:30;56
2w;2019-05-28T19:28:00+05:30;52.2
2w;2019-05-28T19:29:00+05:30;51.6
2w;2019-05-28T19:30:00+05:30;51.8
2w;2019-05-28T19:31:00+05:30;56
2w;2019-05-28T19:32:00+05:30;55.8
2w;2019-05-28T19:33:00+05:30;55.6
2w;2019-05-28T19:34:00+05:30;59
2w;2019-05-28T19:35:00+05:30;58.6
2w;2019-05-28T19:36:00+05:30;57
2w;2019-05-28T19:37:00+05:30;59.6
2w;2019-05-28T19:38:00+05:30;61.8
2w;2019-05-28T19:39:00+05:30;57
2w;2019-05-28T19:40:00+05:30;58.6
2w;2019-05-28T19:41:00+05:30;60.4
2w;2019-05-28T19:42:00+05:30;59.6
2w;2019-05-28T19:43:00+05:30;55.6
2w;2019-05-28T19:44:00+05:30;56.6
2w;2019-05-28T19:45:00+05:30;54.8
2w;2019-05-28T19:46:00+05:30;52
2w;2019-05-28T19:47:00+05:30;52.6
2w;2019-05-28T19:48:00+05:30;55.8
2w;2019-05-28T19:49:00+05:30;58.2
2w;2019-05-28T19:50:00+05:30;56.6
2w;2019-05-28T19:51:00+05:30;59.2
2w;2019-05-28T19:52:00+05:30;54.6
2w;2019-05-28T19:53:00+05:30;55.4
2w;2019-05-28T19:54:00+05:30;52.6
2w;2019-05-28T19:55:00+05:30;54.2
2w;2019-05-28T19:56:00+05:30;53.4
2w;2019-05-28T19:57:00+05:30;56
2w;2019-05-28T19:58:00+05:30;52
2w;2019-05-28T19:59:00+05:30;51.8
2w;2019-05-28T20:00:00+05:30;52.8
2w;2019-05-28T20:01:00+05:30;50.2
2w;2019-05-28T20:02:00+05:30;48.8
2w;2019-05-28T20:03:00+05:30;49
2w;2019-05-28T20:04:00+05:30;50.8
2w;2019-05-28T20:05:00+05:30;49
2w;2019-05-28T20:06:00+05:30;51.4
2w;2019-05-28T20:07:00+05:30;51
2w;2019-05-28T20:08:00+05:30;54.2
2w;2019-05-28T20:09:00+05:30;54.4
2w;2019-05-28T20:10:00+05:30;54.6
2w;2019-05-28T20:11:00+05:30;52.4
2w;2019-05-28T20:12:00+05:30;55.8
2w;2019-05-28T20:13:00+05:30;52.4
2w;2019-05-28T20:14:00+05:30;51.2
2w;2019-05-28T20:15:00+05:30;52.2
2w;2019-05-28T20:16:00+05:30;54.6
2w;2019-05-28T20:17:00+05:30;51.4
2w;2019-05-28T20:18:00+05:30;55.2
2w;2019-05-28T20:19:00+05:30;53.4
2w;2019-05-28T20:20:00+05:30;53
2w;2019-05-28T20:21:00+05:30;51
2w;2019-05-28T20:22:00+05:30;53.4
2w;2019-05-28T20:23:00+05:30;54.8
2w;2019-05-28T20:24:00+05:30;56.8
2w;2019-05-28T20:25:00+05:30;58.8
2w;2019-05-28T20:26:00+05:30;60.6
2w;2019-05-28T20:27:00+05:30;59.8
2w;2019-05-28T20:28:00+05:30;61.8
2w;2019-05-28T20:29:00+05:30;63.4
2w;2019-05-28T20:30:00+05:30;62.8
2w;2019-05-28T20:31:00+05:30;58.4
2w;2019-05-28T20:32:00+05:30;60.6
2w;2019-05-28T20:33:00+05:30;53.2
2w;2019-05-28T20:34:00+05:30;50.4
2w;2019-05-28T20:35:00+05:30;53.8
2w;2019-05-28T20:36:00+05:30;57.8
2w;2019-05-28T20:37:00+05:30;59.4
2w;2019-05-28T20:38:00+05:30;60.4
2w;2019-05-28T20:39:00+05:30;65.4
2w;2019-05-28T20:40:00+05:30;63.2
2w;2019-05-28T20:41:00+05:30;64.2
2w;2019-05-28T20:42:00+05:30;61.2
2w;2019-05-28T20:43:00+05:30;64
2w;2019-05-28T20:44:00+05:30;60.2
2w;2019-05-28T20:45:00+05:30;61.2
2w;2019-05-28T20:46:00+05:30;59.8
2w;2019-05-28T20:47:00+05:30;58.8
2w;2019-05-28T20:48:00+05:30;58.6
2w;2019-05-28T20:49:00+05:30;63
2w;2019-05-28T20:50:00+05:30;59
2w;2019-05-28T20:51:00+05:30;60.4
2w;2019-05-28T20:52:00+05:30;61.2
2w;2019-05-28T20:53:00+05:30;61.8
2w;2019-05-28T20:54:00+05:30;58.4
2w;2019-05-28T20:55:00+05:30;60.2
2w;2019-05-28T20:56:00+05:30;62
2w;2019-05-28T20:57:00+05:30;61.8
2w;2019-05-28T20:58:00+05:30;61
2w;2019-05-28T20:59:00+05:30;61.2
2w;2019-05-28T21:00:00+05:30;62.6
2w;2019-05-28T21:01:00+05:30;62.8
2w;2019-05-28T21:02:00+05:30;64.2
2w;2019-05-28T21:03:00+05:30;63.2
2w;2019-05-28T21:04:00+05:30;64.6
2w;2019-05-28T21:05:00+05:30;65
2w;2019-05-28T21:06:00+05:30;64
2w;2019-05-28T21:07:00+05:30;63
2w;2019-05-28T21:08:00+05:30;67.8
2w;2019-05-28T21:09:00+05:30;66.2
2w;2019-05-28T21:10:00+05:30;65.2
2w;2019-05-28T21:11:00+05:30;62.8
2w;2019-05-28T21:12:00+05:30;63.6
2w;2019-05-28T21:13:00+05:30;63.4
2w;2019-05-28T21:14:00+05:30;66.8
2w;2019-05-28T21:15:00+05:30;65.2
2w;2019-05-28T21:16:00+05:30;67
2w;2019-05-28T21:17:00+05:30;64.4
2w;2019-05-28T21:18:00+05:30;59
2w;2019-05-28T21:19:00+05:30;55.4
2w;2019-05-28T21:20:00+05:30;55.6
2w;2019-05-28T21:21:00+05:30;53.8
2w;2019-05-28T21:22:00+05:30;57.4
2w;2019-05-28T21:23:00+05:30;59.2
2w;2019-05-28T21:24:00+05:30;58.2
2w;2019-05-28T21:25:00+05:30;57.2
2w;2019-05-28T21:26:00+05:30;58.6
2w;2019-05-28T21:27:00+05:30;55.2
2w;2019-05-28T21:28:00+05:30;56.6
2w;2019-05-28T21:29:00+05:30;59.4
2w;2019-05-28T21:30:00+05:30;62.4
2w;2019-05-28T21:31:00+05:30;61.8
2w;2019-05-28T21:32:00+05:30;63.8
2w;2019-05-28T21:33:00+05:30;64
2w;2019-05-28T21:34:00+05:30;62.2
2w;2019-05-28T21:35:00+05:30;60
2w;2019-05-28T21:36:00+05:30;59.8
2w;2019-05-28T21:37:00+05:30;60.8
2w;2019-05-28T21:38:00+05:30;58
2w;2019-05-28T21:39:00+05:30;57.4
2w;2019-05-28T21:40:00+05:30;57.6
2w;2019-05-28T21:41:00+05:30;58.4
2w;2019-05-28T21:42:00+05:30;58.2
2w;2019-05-28T21:43:00+05:30;61.2
2w;2019-05-28T21:44:00+05:30;65.6
2w;2019-05-28T21:45:00+05:30;65.2
2w;2019-05-28T21:46:00+05:30;60.8
2w;2019-05-28T21:47:00+05:30;60.4
2w;2019-05-28T21:48:00+05:30;57.8
2w;2019-05-28T21:49:00+05:30;53.6
2w;2019-05-28T21:50:00+05:30;54.6
2w;2019-05-28T21:51:00+05:30;57
2w;2019-05-28T21:52:00+05:30;54.6
2w;2019-05-28T21:53:00+05:30;53.2
2w;2019-05-28T21:54:00+05:30;52.8
2w;2019-05-28T21:55:00+05:30;50
2w;2019-05-28T21:56:00+05:30;52
2w;2019-05-28T21:57:00+05:30;53.8
2w;2019-05-28T21:58:00+05:30;57.2
2w;2019-05-28T21:59:00+05:30;58.6
2w;2019-05-28T22:00:00+05:30;62.6
2w;2019-05-28T22:01:00+05:30;62.2
2w;2019-05-28T22:02:00+05:30;61.4
2w;2019-05-28T22:03:00+05:30;59.8
2w;2019-05-28T22:04:00+05:30;59.4
2w;2019-05-28T22:05:00+05:30;58.6
2w;2019-05-28T22:06:00+05:30;60.6
2w;2019-05-28T22:07:00+05:30;62.4
2w;2019-05-28T22:08:00+05:30;63.4
2w;2019-05-28T22:09:00+05:30;65.8
2w;2019-05-28T22:10:00+05:30;64
2w;2019-05-28T22:11:00+05:30;64.4
2w;2019-05-28T22:12:00+05:30;65
2w;2019-05-28T22:13:00+05:30;66.6
2w;2019-05-28T22:14:00+05:30;65.2
2w;2019-05-28T22:15:00+05:30;67.8
2w;2019-05-28T22:16:00+05:30;68.2
2w;2019-05-28T22:17:00+05:30;66.8
2w;2019-05-28T22:18:00+05:30;67.8
2w;2019-05-28T22:19:00+05:30;65
2w;2019-05-28T22:20:00+05:30;63.2
2w;2019-05-28T22:21:00+05:30;62.2
2w;2019-05-28T22:22:00+05:30;62.6
2w;2019-05-28T22:23:00+05:30;60.8
2w;2019-05-28T22:24:00+05:30;64.2
2w;2019-05-28T22:25:00+05:30;65
2w;2019-05-28T22:26:00+05:30;64.4
2w;2019-05-28T22:27:00+05:30;64.2
2w;2019-05-28T22:28:00+05:30;60
2w;2019-05-28T22:29:00+05:30;61.6
2w;2019-05-28T22:30:00+05:30;61.6
2w;2019-05-28T22:31:00+05:30;61.8
2w;2019-05-28T22:32:00+05:30;64
2w;2019-05-28T22:33:00+05:30;67.4
2w;2019-05-28T22:34:00+05:30;66.4
2w;2019-05-28T22:35:00+05:30;66.8
2w;2019-05-28T22:36:00+05:30;65.8
2w;2019-05-28T22:37:00+05:30;67.2
2w;2019-05-28T22:38:00+05:30;68.2
2w;2019-05-28T22:39:00+05:30;66.2
2w;2019-05-28T22:40:00+05:30;66.8
2w;2019-05-28T22:41:00+05:30;66.4
2w;2019-05-28T22:42:00+05:30;63.8
2w;2019-05-28T22:43:00+05:30;66.8
2w;2019-05-28T22:44:00+05:30;64.6
2w;2019-05-28T22:45:00+05:30;66.4
2w;2019-05-28T22:46:00+05:30;66.4
2w;2019-05-28T22:47:00+05:30;67.2
2w;2019-05-28T22:48:00+05:30;64.2
2w;2019-05-28T22:49:00+05:30;67.4
2w;2019-05-28T22:50:00+05:30;69
2w;2019-05-28T22:51:00+05:30;71.6
2w;2019-05-28T22:52:00+05:30;72.2
2w;2019-05-28T22:53:00+05:30;73.6
2w;2019-05-28T22:54:00+05:30;73.4
2w;2019-05-28T22:55:00+05:30;72.6
2w;2019-05-28T22:56:00+05:30;73.8
2w;2019-05-28T22:57:00+05:30;76.6
2w;2019-05-28T22:58:00+05:30;73.8
2w;2019-05-28T22:59:00+05:30;73.4
2w;2019-05-28T23:00:00+05:30;70.6
2w;2019-05-28T23:01:00+05:30;69.6
2w;2019-05-28T23:02:00+05:30;66
2w;2019-05-28T23:03:00+05:30;68.4
2w;2019-05-28T23:04:00+05:30;74
2w;2019-05-28T23:05:00+05:30;75
2w;2019-05-28T23:06:00+05:30;72.8
2w;2019-05-28T23:07:00+05:30;76.6
2w;2019-05-28T23:08:00+05:30;75
2w;2019-05-28T23:09:00+05:30;69.6
2w;2019-05-28T23:10:00+05:30;68.6
2w;2019-05-28T23:11:00+05:30;72.8
2w;2019-05-28T23:12:00+05:30;70.6
2w;2019-05-28T23:13:00+05:30;75.8
2w;2019-05-28T23:14:00+05:30;77.4
2w;2019-05-28T23:15:00+05:30;81.8
2w;2019-05-28T23:16:00+05:30;81.4
2w;2019-05-28T23:17:00+05:30;79.4
2w;2019-05-28T23:18:00+05:30;74.6
2w;2019-05-28T23:19:00+05:30;72.2
2w;2019-05-28T23:20:00+05:30;67.6
2w;2019-05-28T23:21:00+05:30;67
2w;2019-05-28T23:22:00+05:30;69.4
2w;2019-05-28T23:23:00+05:30;71.6
2w;2019-05-28T23:24:00+05:30;74.6
2w;2019-05-28T23:25:00+05:30;75.2
2w;2019-05-28T23:26:00+05:30;73.8
2w;2019-05-28T23:27:00+05:30;76.4
2w;2019-05-28T23:28:00+05:30;78
2w;2019-05-28T23:29:00+05:30;77.2
2w;2019-05-28T23:30:00+05:30;78.4
2w;2019-05-28T23:31:00+05:30;79.2
2w;2019-05-28T23:32:00+05:30;74.8
2w;2019-05-28T23:33:00+05:30;70.2
2w;2019-05-28T23:34:00+05:30;72.2
2w;2019-05-28T23:35:00+05:30;73.6
2w;2019-05-28T23:36:00+05:30;76.2
2w;2019-05-28T23:37:00+05:30;77.8
2w;2019-05-28T23:38:00+05:30;78.8
2w;2019-05-28T23:39:00+05:30;78.2
2w;2019-05-28T23:40:00+05:30;78.4
2w;2019-05-28T23:41:00+05:30;75.8
2w;2019-05-28T23:42:00+05:30;78.8
2w;2019-05-28T23:43:00+05:30;81
2w;2019-05-28T23:44:00+05:30;80.8
2w;2019-05-28T23:45:00+05:30;80.8
2w;2019-05-28T23:46:00+05:30;81
2w;2019-05-28T23:47:00+05:30;79.6
2w;2019-05-28T23:48:00+05:30;80.4
2w;2019-05-28T23:49:00+05:30;79
2w;2019-05-28T23:50:00+05:30;78.2
2w;2019-05-28T23:51:00+05:30;79.2
2w;2019-05-28T23:52:00+05:30;78.4
2w;2019-05-28T23:53:00+05:30;80.8
2w;2019-05-28T23:54:00+05:30;84.6
2w;2019-05-28T23:55:00+05:30;86.2
2w;2019-05-28T23:56:00+05:30;86.6
2w;2019-05-28T23:57:00+05:30;87.8
2w;2019-05-28T23:58:00+05:30;86.4
2w;2019-05-28T23:59:00+05:30;84
2w;2019-05-29T00:00:00+05:30;81
2w;2019-05-29T00:01:00+05:30;76.4
2w;2019-05-29T00:02:00+05:30;76
2w;2019-05-29T00:03:00+05:30;74.4
2w;2019-05-29T00:04:00+05:30;74.8
2w;2019-05-29T00:05:00+05:30;77.6
2w;2019-05-29T00:06:00+05:30;81.2
2w;2019-05-29T00:07:00+05:30;85.8
2w;2019-05-29T00:08:00+05:30;88
2w;2019-05-29T00:09:00+05:30;90.2
2w;2019-05-29T00:10:00+05:30;85.8
2w;2019-05-29T00:11:00+05:30;88.8
2w;2019-05-29T00:12:00+05:30;83.8
2w;2019-05-29T00:13:00+05:30;82.8
2w;2019-05-29T00:14:00+05:30;83.4
